Année,situation,Taux d’insertion,Part des emplois de niveau cadre ou profession intermédiaire,Part des emplois de niveau cadre,% emplois extérieurs à la région de l’université,Part des emplois stables,Part des emplois à temps plein,Salaire net mensuel médian des emplois à temps plein,Salaire brut annuel estimé,Premier quartile des salaires nets mensuels des emplois à temps plein,Dernier quartile des salaires nets mensuels des emplois à temps plein,Part des diplômés boursiers dans la discipline,Part des femmes,Taux de chômage national,Salaire net mensuel médian national,Salaire net mensuel national 1er quartile,Salaire net mensuel national 3ème quartile,Disciplines_encoded,Domaine_encoded,Discipline_encoded,Secteur disciplinaire_encoded
2018,1,88.0,96.0,69.0,55.0,82.0,97.0,0.9581908371112717,0.8755248544531403,0.8975894012458164,0.938310494837259,34.0,59.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2020,1,92.0,97.0,68.0,50.0,80.0,99.0,1.1152631017173482,1.0226317697356988,1.0778741890317396,1.370077375713525,30.0,58.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2017,1,91.0,96.0,72.0,53.0,79.0,98.0,0.9974589032627909,0.9245604928806598,0.8975894012458164,1.0462522150563256,28.0,61.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2011,1,87.0,95.0,61.0,59.0,71.0,97.0,0.17282951408088967,0.11547245882658859,-0.0038345376837994856,0.3626213203355711,29.0,58.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2014,0,82.0,93.0,78.0,50.0,71.0,95.0,0.5262421094445616,0.45872192781922483,0.44687743178100847,0.11075730649108258,33.0,24.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2020,1,91.0,98.0,91.0,61.0,87.0,98.0,2.0969647555053257,1.9788267190723283,2.4300100974261634,1.6939025363707245,30.0,21.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2017,0,89.0,98.0,89.0,59.0,70.0,97.0,0.9189227709597526,0.8510070352393806,1.1680165829247011,0.4345824671482821,36.0,39.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.012738853503184714,0.41310282074613286,0.09645131938125569,0.012738853503184714
2020,0,91.0,100.0,61.0,48.0,61.0,100.0,0.9385568040355122,1.7213896173278511,1.2806945752909031,0.9922813549467923,19.0,61.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.012738853503184714,0.41310282074613286,0.09645131938125569,0.012738853503184714
2015,1,91.0,98.0,83.0,77.0,83.0,98.0,1.1545311678688672,1.0716674081632183,0.7173046134598933,0.722427054399126,39.0,64.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.012738853503184714,0.41310282074613286,0.09645131938125569,0.012738853503184714
2013,0,90.0,95.0,89.0,47.0,76.0,99.0,1.1937992340203862,1.0961852273769779,1.2581589768176626,1.6219413895580135,35.0,38.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2014,0,92.0,97.0,87.0,45.0,77.0,99.0,1.1937992340203862,1.0961852273769779,1.1680165829247011,1.945766550215213,29.0,30.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2019,0,89.0,96.0,89.0,46.0,80.0,98.0,2.4896454170205167,2.76339693391264,2.294796506586721,2.881261458780456,31.0,31.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2018,0,89.0,88.0,64.0,43.0,67.0,94.0,0.3299017786869661,0.262579374109147,-0.0038345376837994856,0.3626213203355711,31.0,58.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.015468607825295723,0.017288444040036398,0.015468607825295723,0.017288444040036398
2020,1,93.0,91.0,68.0,43.0,78.0,95.0,1.2330673001719055,1.1207030465907377,0.9426605981922972,1.442038522526236,31.0,59.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.015468607825295723,0.017288444040036398,0.015468607825295723,0.017288444040036398
2019,0,87.0,87.0,62.0,42.0,66.0,93.0,0.4084379109900043,0.8019713968118611,0.13137905315564288,0.39860189374192656,32.0,59.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.0018198362147406734,0.017288444040036398,0.0018198362147406734,0.017288444040036398
2015,1,91.0,86.0,62.0,43.0,75.0,94.0,0.4477059771415234,0.38516847017794564,0.0863078562091621,0.6504659075864151,30.0,57.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.015468607825295723,0.017288444040036398,0.015468607825295723,0.017288444040036398
2012,1,89.0,85.0,60.0,45.0,73.0,93.0,0.13356144792937058,0.06643682039906912,-0.13904812852324186,0.29066017352286005,29.0,58.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.015468607825295723,0.017288444040036398,0.015468607825295723,0.017288444040036398
2013,0,87.0,79.0,51.0,39.0,65.0,96.0,-0.06277888282822494,-0.10518791409724901,-0.45454650714860745,0.0028155862720160825,24.0,59.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2013,0,86.0,78.0,50.0,39.0,58.0,92.0,-0.6517998751010114,-0.6936155752274826,-0.8601872796669345,-0.24904842757247242,27.0,69.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2018,0,91.0,88.0,61.0,41.0,65.0,96.0,0.21209758023240877,0.13999027804034833,0.04123665926268131,0.3266407469292156,30.0,71.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2017,1,94.0,92.0,67.0,44.0,78.0,98.0,0.8403866386567144,0.7774535775981014,0.6271622195669316,1.1182133618690366,30.0,69.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2013,0,76.0,76.0,54.0,41.0,47.0,88.0,-0.6517998751010114,-0.6936155752274826,-1.0404720674528578,-0.7167958818550939,27.0,60.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2014,0,80.0,77.0,57.0,40.0,44.0,88.0,-0.25911921358582046,-0.30133046780732686,-0.544688901041569,0.0028155862720160825,26.0,59.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2016,1,90.0,91.0,77.0,46.0,55.0,95.0,0.9189227709597526,0.8510070352393806,0.8975894012458164,1.082232788462681,32.0,56.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2012,0,79.0,79.0,59.0,38.0,48.0,92.0,-0.37692341204037777,-0.42391956387612556,-0.6348312949345306,-0.10512613394705042,24.0,60.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2014,1,91.0,85.0,59.0,42.0,76.0,97.0,0.7225824402021571,0.6548644815293028,0.40180623483452765,1.3340968023071695,30.0,51.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2019,0,85.0,85.0,58.0,45.0,73.0,96.0,0.8796547048082335,1.3413634195145752,0.44687743178100847,1.082232788462681,32.0,57.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2016,0,89.0,85.0,61.0,42.0,67.0,97.0,0.5262421094445616,0.45872192781922483,0.2215214470486045,0.8663493480245481,30.0,50.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2011,1,89.0,87.0,60.0,43.0,74.0,96.0,0.4869740432930425,0.40968628939170537,0.2215214470486045,0.722427054399126,29.0,51.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2015,1,92.0,85.0,61.0,41.0,78.0,98.0,0.9189227709597526,0.8510070352393806,0.44687743178100847,1.370077375713525,31.0,48.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2014,0,91.0,81.0,53.0,43.0,71.0,98.0,0.13356144792937058,0.06643682039906912,-0.0038345376837994856,0.21869902671014907,22.0,57.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2020,1,96.0,92.0,69.0,42.0,90.0,99.0,1.9791605570507684,1.8562376230035296,1.7990133401754322,2.161649990653346,19.0,56.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2020,0,94.0,90.0,63.0,42.0,79.0,99.0,0.9189227709597526,1.8562376230035296,0.8975894012458164,1.082232788462681,19.0,56.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2015,1,94.0,87.0,62.0,44.0,85.0,99.0,0.9189227709597526,0.8510070352393806,0.8074470073528548,1.082232788462681,20.0,56.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2015,0,91.0,82.0,54.0,44.0,73.0,98.0,0.3299017786869661,0.262579374109147,-0.0038345376837994856,0.3266407469292156,20.0,56.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2014,0,86.0,78.0,52.0,37.0,58.0,94.0,-0.10204694897974403,-0.1542235525247685,-0.45454650714860745,0.07477673308472708,28.0,57.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2016,0,88.0,83.0,57.0,38.0,60.0,95.0,0.015757249474813266,-0.031634456455969816,-0.40947531020212663,0.21869902671014907,31.0,55.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2018,0,87.0,79.0,49.0,45.0,61.0,95.0,-0.25911921358582046,-0.30133046780732686,-0.3644041132556458,-0.2130678541661169,28.0,71.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2015,0,87.0,76.0,46.0,35.0,57.0,94.0,-0.25911921358582046,-0.30133046780732686,-0.31933291630916505,-0.10512613394705042,37.0,65.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2016,1,86.0,77.0,45.0,48.0,67.0,85.0,-0.7303360074040497,-0.7426512136550021,-0.9052584766134154,-0.7167958818550939,40.0,78.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2011,1,87.0,76.0,52.0,46.0,65.0,84.0,-0.6517998751010114,-0.6936155752274826,-0.9052584766134154,-0.8966987488868714,29.0,81.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2012,0,79.0,66.0,34.0,41.0,48.0,72.0,-1.8298418596465846,-1.84595307827419,-1.8066824155430312,-1.7962130840457589,33.0,70.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,0,85.0,72.0,58.0,44.0,63.0,75.0,-0.6125318089494923,-0.6445799367999632,-0.9503296735598962,-1.2565044829504264,38.0,76.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2016,0,81.0,62.0,34.0,33.0,50.0,73.0,-1.8298418596465846,-1.84595307827419,-1.5813264308106272,-2.156018818109314,40.0,81.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2011,1,88.0,77.0,58.0,39.0,68.0,85.0,-0.6517998751010114,-0.6936155752274826,-0.9052584766134154,-1.3284656297631374,29.0,82.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2012,0,87.0,66.0,56.0,29.0,54.0,80.0,-0.6517998751010114,-0.6936155752274826,-1.4911840369176657,-1.4543976366853817,36.0,88.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.007279344858962694,0.17652411282984531,0.17652411282984531,0.007279344858962694
2018,0,91.0,84.0,59.0,49.0,45.0,82.0,-1.240820867373798,-1.2575254171439565,-1.1306144613458193,-0.8966987488868714,35.0,85.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2019,1,89.0,88.0,55.0,60.0,54.0,82.0,-1.0837486027677217,-1.0859006826476383,-0.9954008705063769,-0.7167958818550939,43.0,89.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,1,88.0,80.0,58.0,53.0,71.0,90.0,-0.6517998751010114,-0.6936155752274826,-0.7249736888274921,-0.4649318680106054,25.0,77.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.01364877161055505,0.17652411282984531,0.17652411282984531,0.01364877161055505
2015,0,86.0,65.0,39.0,56.0,57.0,83.0,-1.0444805366162024,-1.0613828634338787,-1.0855432643993386,-1.4364073499822039,31.0,81.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.01364877161055505,0.17652411282984531,0.17652411282984531,0.01364877161055505
2016,1,84.0,77.0,51.0,44.0,62.0,90.0,-0.8481402058586069,-0.8897581289375605,-1.1306144613458193,-0.7167958818550939,39.0,83.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2018,1,81.0,74.0,44.0,37.0,66.0,83.0,-0.6517998751010114,-0.6936155752274826,-1.1306144613458193,-0.6088541616360273,33.0,78.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2014,0,73.0,54.0,34.0,41.0,51.0,68.0,-1.6335015288889891,-1.6498105245641121,-1.851753612489512,-1.4364073499822039,43.0,81.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2020,1,73.0,42.0,10.0,42.0,46.0,77.0,-1.59423346273747,-1.6007748861365927,-0.45454650714860745,0.18271845330379358,45.0,72.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2015,1,87.0,83.0,58.0,39.0,59.0,85.0,-0.5732637427979733,-0.6200621175862034,-0.4996177040950882,-0.5368930148233164,35.0,71.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2016,1,88.0,87.0,64.0,40.0,61.0,86.0,-0.37692341204037777,-0.42391956387612556,-0.45454650714860745,-0.3569901477915389,35.0,70.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2015,0,83.0,78.0,54.0,39.0,46.0,80.0,-1.0444805366162024,-1.0613828634338787,-0.9052584766134154,-1.076601615918649,35.0,71.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2019,1,87.0,80.0,47.0,42.0,50.0,90.0,-0.45545954434341596,-0.49747302151740475,-0.45454650714860745,-0.2850290009788279,40.0,61.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.21929026387625114,0.04913557779799818,0.014558689717925387
2016,0,80.0,74.0,43.0,41.0,42.0,86.0,-1.0444805366162024,-1.0613828634338787,-1.1306144613458193,-1.076601615918649,39.0,57.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.014558689717925387,0.21929026387625114,0.04913557779799818,0.014558689717925387
2017,1,85.0,81.0,50.0,40.0,55.0,90.0,-0.45545954434341596,-0.49747302151740475,-0.544688901041569,-0.1770872807597614,38.0,59.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.014558689717925387,0.21929026387625114,0.04913557779799818,0.014558689717925387
2020,0,79.0,65.0,30.0,44.0,34.0,81.0,-1.4371611981313934,-0.6936155752274826,-0.9954008705063769,-1.6163102170139814,41.0,63.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2018,1,86.0,88.0,61.0,39.0,58.0,96.0,0.2513656463839279,0.1890259164678678,0.0863078562091621,0.39860189374192656,36.0,46.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2013,0,84.0,88.0,76.0,37.0,46.0,56.0,-1.3586250658283554,-1.3801145132127552,-0.9052584766134154,-1.4364073499822039,31.0,89.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2014,1,88.0,82.0,51.0,46.0,57.0,93.0,-0.5732637427979733,-0.6200621175862034,-0.45454650714860745,-0.6808153084487384,32.0,58.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2012,0,71.0,60.0,21.0,45.0,27.0,73.0,-1.8298418596465846,-1.84595307827419,-1.0855432643993386,-1.076601615918649,40.0,63.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2015,1,78.0,84.0,65.0,33.0,62.0,76.0,-0.5732637427979733,-0.6200621175862034,-0.5221533025683286,-0.7167958818550939,29.0,63.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2019,1,88.0,82.0,46.0,34.0,56.0,88.0,-0.37692341204037777,-0.4484373830898853,-0.40947531020212663,-0.3210095743851834,41.0,75.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2019,0,80.0,72.0,37.0,41.0,49.0,85.0,-1.201552801222279,-0.7671690328687618,-1.2207568552387809,-1.4364073499822039,40.0,78.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2016,1,81.0,83.0,43.0,38.0,67.0,83.0,-1.3978931319798744,-1.4291501516402747,-1.3559704460782234,-1.580329643607626,41.0,77.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2011,1,88.0,84.0,60.0,41.0,59.0,83.0,-0.6517998751010114,-0.6936155752274826,-0.6799024918810114,-0.7167958818550939,29.0,73.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2014,1,83.0,63.0,34.0,37.0,48.0,84.0,-1.4371611981313934,-1.4536679708540343,-1.446112839971185,-1.4364073499822039,36.0,70.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2016,0,75.0,67.0,32.0,37.0,31.0,78.0,-1.6335015288889891,-1.6498105245641121,-1.446112839971185,-1.6163102170139814,43.0,68.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2016,0,84.0,80.0,53.0,45.0,50.0,93.0,-0.7303360074040497,-0.7916868520825215,-0.9052584766134154,-0.7887570286678048,35.0,47.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2012,0,77.0,76.0,51.0,42.0,39.0,90.0,-1.0444805366162024,-1.0613828634338787,-1.3559704460782234,-1.0406210425122935,33.0,54.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2012,1,90.0,92.0,83.0,42.0,59.0,64.0,-0.7696040735555688,-0.8162046712962813,-0.6799024918810114,-0.9686598956995824,35.0,89.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
